,11,12,13,14,16,17,18,19,20,21,22,24,26,29,31,32,35,36,37,38,40,41,42,43,45,46,48,49,50,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,69,70,72,74,79,80,81,82,83,84,85,86,89,90,91,92,93,94,95,97,99,101,102,103,104,105,106,108,109,110,111,113,114,115,116,117,118,119,120,121,123,125,126
56,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
57,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
58,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
59,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
61,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
62,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
63,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
64,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
65,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
66,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
67,60,59,60,60,60,60,60,59,60,60,60,57,60,60,60,59,60,60,60,60,58,60,57,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,59,60,60,60,45,60,57,60,60,59,60,60,60,60,60,56,58,60,58,60,60,60,58,58,60,60,60,60,60,60,60,60,60,60,60,60,59,60,56,60,50,56,60
